latent_0_drug1,latent_1_drug1,latent_2_drug1,latent_3_drug1,latent_4_drug1,latent_0_drug2,latent_1_drug2,latent_2_drug2,latent_3_drug2,latent_4_drug2,drug1_target_count,drug2_target_count,proteins_in_LCC,oc_drug1_drug2,oc_dis_drug1,oc_dis_drug2,ji_drug1_drug2,ji_dis_drug1,ji_dis_drug2,min_spl_dis_dru1,Closest_distance_dis_dru1,Dc_mean_dis_dru1,Dc_std_dis_dru1,Dc_zscore_dis_dru1,min_spl_dis_dru2,Closest_distance_dis_dru2,Dc_mean_dis_dru2,Dc_std_dis_dru2,Dc_zscore_dis_dru2,min_spl_dru1_dru2,obs_sep_dru1_dru2,sep_mean_dru1_dru2,sep_std_dru1_dru2,zscore_dru1_dru2,ratio_links_dis_dru1,ratio_links_dis_dru2,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss,row_id
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4161038363060825,-0.003761085861173043,-0.22427450222931963,0.114251636,0.12668216,3,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,0.95,0.1572692307692307,0.1857933001872708,4.266734959935231,0.0512423491693383,0.0565339519446635,0.821319780627849,-0.588915340352914,1.6862034410512,0.751392309073155,30
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4161038363060825,-0.003761085861173043,-0.22427450222931963,0.114251636,0.12668216,3,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,0.95,0.1572692307692307,0.1857933001872708,4.266734959935231,0.0512423491693383,0.0565339519446635,2.60541013933494,1.37802215964709,3.6531409410512,2.71832980907315,31
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,3,10,238.0,0.0,0.0,0.2,0.0,0.0,0.008130081300813,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,2.0,0.8769230769230771,0.0371653846153846,0.199194560280063,4.215766189232338,0.0512423491693383,0.0785112659317768,-2.55981695947418,-9.83922479652442,-3.54956491498439,-4.41061653087346,32
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,3,10,238.0,0.0,0.0,0.2,0.0,0.0,0.008130081300813,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,2.0,0.8769230769230771,0.0371653846153846,0.199194560280063,4.215766189232338,0.0512423491693383,0.0785112659317768,0.0806711603713044,-4.88616229652442,1.40349758501561,0.542445969126543,33
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,3,10,238.0,0.0,0.0,0.2,0.0,0.0,0.008130081300813,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,2.0,0.8769230769230771,0.0371653846153846,0.199194560280063,4.215766189232338,0.0512423491693383,0.0785112659317768,0.156824395869794,-5.73297479652442,0.556685085015608,-0.304366530873458,34
0.7625153376058902,2.9640053959108768,4.685059519992854,4.454441151520857,-5.304553824304826,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,3,10,238.0,0.0,0.0,0.2,0.0,0.0,0.008130081300813,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,2.0,0.8769230769230771,0.0371653846153846,0.199194560280063,4.215766189232338,0.0512423491693383,0.0785112659317768,0.318345594139568,-4.23522479652442,2.05443508501561,1.19338346912654,35
-0.34926118345225593,0.14113933279149407,-0.05338295418099107,-0.024151219601916674,0.9875744951047315,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,10,10,238.0,0.2,0.0,0.2,0.1111111111111111,0.0,0.008130081300813,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,0.0,-0.35,0.0440499999999999,0.1565314584995616,-2.517385347183125,0.0565339519446635,0.0785112659317768,4.02486076215998,8.30232538052629,12.3499673496851,4.25927377131822,36
-0.34926118345225593,0.14113933279149407,-0.05338295418099107,-0.024151219601916674,0.9875744951047315,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,10,10,238.0,0.2,0.0,0.2,0.1111111111111111,0.0,0.008130081300813,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,0.0,-0.35,0.0440499999999999,0.1565314584995616,-2.517385347183125,0.0565339519446635,0.0785112659317768,4.5853712585519,8.39326288052629,12.4409048496851,4.35021127131822,37
-0.34926118345225593,0.14113933279149407,-0.05338295418099107,-0.024151219601916674,0.9875744951047315,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,10,10,238.0,0.2,0.0,0.2,0.1111111111111111,0.0,0.008130081300813,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,0.0,-0.35,0.0440499999999999,0.1565314584995616,-2.517385347183125,0.0565339519446635,0.0785112659317768,5.47127353756807,9.80532538052629,13.8529673496851,5.76227377131822,38
-0.34926118345225593,0.14113933279149407,-0.05338295418099107,-0.024151219601916674,0.9875744951047315,-0.4540389699805117,0.0888085081532088,-0.23354972713218797,0.06507606,0.020801008,10,10,238.0,0.2,0.0,0.2,0.1111111111111111,0.0,0.008130081300813,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,0.0,0.9,1.1135,0.124047369984212,-1.721116699428395,0.0,-0.35,0.0440499999999999,0.1565314584995616,-2.517385347183125,0.0565339519446635,0.0785112659317768,6.00037464348946,10.3238878805263,14.3715298496851,6.28083627131822,39
-0.0159735828173886,-0.3676939546475964,0.9382902619385175,-1.1769532747917215,-0.04572193645149449,0.6187276001820594,2.4246001833736806,2.8707056970834683,0.86354136,-1.2017273,1,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.114,0.3937054736728968,-0.2895565533709469,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.074074074074074,0.0512423491693383,-1.30307305996249,-6.11393403188008,-1.86417480358831,-2.79324107867984,40
-0.0159735828173886,-0.3676939546475964,0.9382902619385175,-1.1769532747917215,-0.04572193645149449,0.6187276001820594,2.4246001833736806,2.8707056970834683,0.86354136,-1.2017273,1,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.114,0.3937054736728968,-0.2895565533709469,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.074074074074074,0.0512423491693383,-0.630317052924127,-4.61274653188008,-0.362987303588308,-1.29205357867984,41
-0.0159735828173886,-0.3676939546475964,0.9382902619385175,-1.1769532747917215,-0.04572193645149449,0.6187276001820594,2.4246001833736806,2.8707056970834683,0.86354136,-1.2017273,1,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.114,0.3937054736728968,-0.2895565533709469,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.074074074074074,0.0512423491693383,1.62563344538993,-1.74055903188008,2.50920019641169,1.58013392132016,42
-0.0159735828173886,-0.3676939546475964,0.9382902619385175,-1.1769532747917215,-0.04572193645149449,0.6187276001820594,2.4246001833736806,2.8707056970834683,0.86354136,-1.2017273,1,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.114,0.3937054736728968,-0.2895565533709469,1.0,1.0,1.0443333333333336,0.1761662724688115,-0.2516561922554292,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.074074074074074,0.0512423491693383,0.92195670871445,-3.30499653188008,0.944762696411693,0.0156964213201581,43
-0.0159735828173886,-0.3676939546475964,0.9382902619385175,-1.1769532747917215,-0.04572193645149449,-0.4161038363060825,-0.003761085861173043,-0.22427450222931963,0.114251636,0.12668216,1,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.114,0.3937054736728968,-0.2895565533709469,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.074074074074074,0.0565339519446635,0.669440429482582,7.29322552780193,11.0162943885655,0.600419611500509,44
-0.0159735828173886,-0.3676939546475964,0.9382902619385175,-1.1769532747917215,-0.04572193645149449,-0.4161038363060825,-0.003761085861173043,-0.22427450222931963,0.114251636,0.12668216,1,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.114,0.3937054736728968,-0.2895565533709469,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.074074074074074,0.0565339519446635,-1.6560489038061,4.29628802780192,8.01935688856547,-2.39651788849949,45
-0.0159735828173886,-0.3676939546475964,0.9382902619385175,-1.1769532747917215,-0.04572193645149449,-0.4161038363060825,-0.003761085861173043,-0.22427450222931963,0.114251636,0.12668216,1,10,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.114,0.3937054736728968,-0.2895565533709469,1.0,1.0,1.0089,0.0938658084714556,-0.094816207785675,2.0,0.0,0.0,0.4946986031104712,5.92288469320235,0.074074074074074,0.0565339519446635,0.305445018045016,7.03285052780192,10.7559193885655,0.340044611500509,46
