dname_drug1,chembl_id_drug1,dname_drug2,chembl_id_drug2,cell_line_name,NCI_thesaurus_code,disease_cui
etoposide,CHEMBL44657,Erlotinib,CHEMBL553,A375,C3802,C0206735
etoposide,CHEMBL44657,Erlotinib,CHEMBL553,A375,C3802,C0206735
etoposide,CHEMBL44657,Erlotinib,CHEMBL553,A375,C3802,C0206735
etoposide,CHEMBL44657,Erlotinib,CHEMBL553,A375,C3802,C0206735
etoposide,CHEMBL44657,geldanamycin,CHEMBL278315,A375,C3802,C0206735
etoposide,CHEMBL44657,geldanamycin,CHEMBL278315,A375,C3802,C0206735
etoposide,CHEMBL44657,geldanamycin,CHEMBL278315,A375,C3802,C0206735
etoposide,CHEMBL44657,geldanamycin,CHEMBL278315,A375,C3802,C0206735
etoposide,CHEMBL44657,Lapatinib,CHEMBL554,A375,C3802,C0206735
etoposide,CHEMBL44657,Lapatinib,CHEMBL554,A375,C3802,C0206735
etoposide,CHEMBL44657,Lapatinib,CHEMBL554,A375,C3802,C0206735
etoposide,CHEMBL44657,Lapatinib,CHEMBL554,A375,C3802,C0206735
etoposide,CHEMBL44657,MK-2206,CHEMBL1079175,A375,C3802,C0206735
etoposide,CHEMBL44657,MK-2206,CHEMBL1079175,A375,C3802,C0206735
etoposide,CHEMBL44657,MK-2206,CHEMBL1079175,A375,C3802,C0206735
etoposide,CHEMBL44657,MK-2206,CHEMBL1079175,A375,C3802,C0206735
etoposide,CHEMBL44657,391210-10-9,CHEMBL507361,A375,C3802,C0206735
etoposide,CHEMBL44657,391210-10-9,CHEMBL507361,A375,C3802,C0206735
etoposide,CHEMBL44657,391210-10-9,CHEMBL507361,A375,C3802,C0206735
etoposide,CHEMBL44657,391210-10-9,CHEMBL507361,A375,C3802,C0206735
etoposide,CHEMBL44657,Sorafenib,CHEMBL1336,A375,C3802,C0206735
etoposide,CHEMBL44657,Sorafenib,CHEMBL1336,A375,C3802,C0206735
etoposide,CHEMBL44657,Sorafenib,CHEMBL1336,A375,C3802,C0206735
etoposide,CHEMBL44657,Sorafenib,CHEMBL1336,A375,C3802,C0206735
etoposide,CHEMBL44657,Sunitinib,CHEMBL535,A375,C3802,C0206735
etoposide,CHEMBL44657,Sunitinib,CHEMBL535,A375,C3802,C0206735
etoposide,CHEMBL44657,Sunitinib,CHEMBL535,A375,C3802,C0206735
etoposide,CHEMBL44657,Sunitinib,CHEMBL535,A375,C3802,C0206735
etoposide,CHEMBL44657,temozolomide,CHEMBL810,A375,C3802,C0206735
etoposide,CHEMBL44657,temozolomide,CHEMBL810,A375,C3802,C0206735
etoposide,CHEMBL44657,temozolomide,CHEMBL810,A375,C3802,C0206735
etoposide,CHEMBL44657,temozolomide,CHEMBL810,A375,C3802,C0206735
etoposide,CHEMBL44657,Vorinostat,CHEMBL98,A375,C3802,C0206735
etoposide,CHEMBL44657,Vorinostat,CHEMBL98,A375,C3802,C0206735
etoposide,CHEMBL44657,Vorinostat,CHEMBL98,A375,C3802,C0206735
etoposide,CHEMBL44657,Vorinostat,CHEMBL98,A375,C3802,C0206735
geldanamycin,CHEMBL278315,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
geldanamycin,CHEMBL278315,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
geldanamycin,CHEMBL278315,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
geldanamycin,CHEMBL278315,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
geldanamycin,CHEMBL278315,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
geldanamycin,CHEMBL278315,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
geldanamycin,CHEMBL278315,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
geldanamycin,CHEMBL278315,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Sorafenib,CHEMBL1336,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Sorafenib,CHEMBL1336,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Sorafenib,CHEMBL1336,A375,C3802,C0206735
geldanamycin,CHEMBL278315,Sorafenib,CHEMBL1336,A375,C3802,C0206735
gemcitabine,CHEMBL888,Veliparib,CHEMBL506871,A375,C3802,C0206735
gemcitabine,CHEMBL888,Veliparib,CHEMBL506871,A375,C3802,C0206735
gemcitabine,CHEMBL888,Veliparib,CHEMBL506871,A375,C3802,C0206735
gemcitabine,CHEMBL888,Veliparib,CHEMBL506871,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-1775,CHEMBL1976040,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-1775,CHEMBL1976040,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-1775,CHEMBL1976040,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-1775,CHEMBL1976040,A375,C3802,C0206735
gemcitabine,CHEMBL888,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
gemcitabine,CHEMBL888,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
gemcitabine,CHEMBL888,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
gemcitabine,CHEMBL888,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
gemcitabine,CHEMBL888,Bortezomib,CHEMBL325041,A375,C3802,C0206735
gemcitabine,CHEMBL888,Bortezomib,CHEMBL325041,A375,C3802,C0206735
gemcitabine,CHEMBL888,Bortezomib,CHEMBL325041,A375,C3802,C0206735
gemcitabine,CHEMBL888,Bortezomib,CHEMBL325041,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dasatinib,CHEMBL1421,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dasatinib,CHEMBL1421,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dasatinib,CHEMBL1421,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dasatinib,CHEMBL1421,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
gemcitabine,CHEMBL888,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
gemcitabine,CHEMBL888,Erlotinib,CHEMBL553,A375,C3802,C0206735
gemcitabine,CHEMBL888,Erlotinib,CHEMBL553,A375,C3802,C0206735
gemcitabine,CHEMBL888,Erlotinib,CHEMBL553,A375,C3802,C0206735
gemcitabine,CHEMBL888,Erlotinib,CHEMBL553,A375,C3802,C0206735
gemcitabine,CHEMBL888,geldanamycin,CHEMBL278315,A375,C3802,C0206735
gemcitabine,CHEMBL888,geldanamycin,CHEMBL278315,A375,C3802,C0206735
gemcitabine,CHEMBL888,geldanamycin,CHEMBL278315,A375,C3802,C0206735
gemcitabine,CHEMBL888,geldanamycin,CHEMBL278315,A375,C3802,C0206735
gemcitabine,CHEMBL888,Lapatinib,CHEMBL554,A375,C3802,C0206735
gemcitabine,CHEMBL888,Lapatinib,CHEMBL554,A375,C3802,C0206735
gemcitabine,CHEMBL888,Lapatinib,CHEMBL554,A375,C3802,C0206735
gemcitabine,CHEMBL888,Lapatinib,CHEMBL554,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-2206,CHEMBL1079175,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-2206,CHEMBL1079175,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-2206,CHEMBL1079175,A375,C3802,C0206735
gemcitabine,CHEMBL888,MK-2206,CHEMBL1079175,A375,C3802,C0206735
gemcitabine,CHEMBL888,391210-10-9,CHEMBL507361,A375,C3802,C0206735
gemcitabine,CHEMBL888,391210-10-9,CHEMBL507361,A375,C3802,C0206735
gemcitabine,CHEMBL888,391210-10-9,CHEMBL507361,A375,C3802,C0206735
gemcitabine,CHEMBL888,391210-10-9,CHEMBL507361,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sorafenib,CHEMBL1336,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sorafenib,CHEMBL1336,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sorafenib,CHEMBL1336,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sorafenib,CHEMBL1336,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sunitinib,CHEMBL535,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sunitinib,CHEMBL535,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sunitinib,CHEMBL535,A375,C3802,C0206735
gemcitabine,CHEMBL888,Sunitinib,CHEMBL535,A375,C3802,C0206735
gemcitabine,CHEMBL888,temozolomide,CHEMBL810,A375,C3802,C0206735
gemcitabine,CHEMBL888,temozolomide,CHEMBL810,A375,C3802,C0206735
gemcitabine,CHEMBL888,temozolomide,CHEMBL810,A375,C3802,C0206735
gemcitabine,CHEMBL888,temozolomide,CHEMBL810,A375,C3802,C0206735
Lapatinib,CHEMBL554,Veliparib,CHEMBL506871,A375,C3802,C0206735
Lapatinib,CHEMBL554,Veliparib,CHEMBL506871,A375,C3802,C0206735
Lapatinib,CHEMBL554,Veliparib,CHEMBL506871,A375,C3802,C0206735
Lapatinib,CHEMBL554,Veliparib,CHEMBL506871,A375,C3802,C0206735
Lapatinib,CHEMBL554,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Lapatinib,CHEMBL554,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Lapatinib,CHEMBL554,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Lapatinib,CHEMBL554,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Lapatinib,CHEMBL554,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Lapatinib,CHEMBL554,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Lapatinib,CHEMBL554,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Lapatinib,CHEMBL554,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Lapatinib,CHEMBL554,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Lapatinib,CHEMBL554,Erlotinib,CHEMBL553,A375,C3802,C0206735
Lapatinib,CHEMBL554,Erlotinib,CHEMBL553,A375,C3802,C0206735
Lapatinib,CHEMBL554,Erlotinib,CHEMBL553,A375,C3802,C0206735
Lapatinib,CHEMBL554,Erlotinib,CHEMBL553,A375,C3802,C0206735
Lapatinib,CHEMBL554,geldanamycin,CHEMBL278315,A375,C3802,C0206735
Lapatinib,CHEMBL554,geldanamycin,CHEMBL278315,A375,C3802,C0206735
Lapatinib,CHEMBL554,geldanamycin,CHEMBL278315,A375,C3802,C0206735
Lapatinib,CHEMBL554,geldanamycin,CHEMBL278315,A375,C3802,C0206735
Lapatinib,CHEMBL554,MK-2206,CHEMBL1079175,A375,C3802,C0206735
Lapatinib,CHEMBL554,MK-2206,CHEMBL1079175,A375,C3802,C0206735
Lapatinib,CHEMBL554,MK-2206,CHEMBL1079175,A375,C3802,C0206735
Lapatinib,CHEMBL554,MK-2206,CHEMBL1079175,A375,C3802,C0206735
Lapatinib,CHEMBL554,391210-10-9,CHEMBL507361,A375,C3802,C0206735
Lapatinib,CHEMBL554,391210-10-9,CHEMBL507361,A375,C3802,C0206735
Lapatinib,CHEMBL554,391210-10-9,CHEMBL507361,A375,C3802,C0206735
Lapatinib,CHEMBL554,391210-10-9,CHEMBL507361,A375,C3802,C0206735
Lapatinib,CHEMBL554,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
Lapatinib,CHEMBL554,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
Lapatinib,CHEMBL554,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
Lapatinib,CHEMBL554,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
Lapatinib,CHEMBL554,Sorafenib,CHEMBL1336,A375,C3802,C0206735
Lapatinib,CHEMBL554,Sorafenib,CHEMBL1336,A375,C3802,C0206735
Lapatinib,CHEMBL554,Sorafenib,CHEMBL1336,A375,C3802,C0206735
Lapatinib,CHEMBL554,Sorafenib,CHEMBL1336,A375,C3802,C0206735
metformin,CHEMBL1431,Veliparib,CHEMBL506871,A375,C3802,C0206735
metformin,CHEMBL1431,Veliparib,CHEMBL506871,A375,C3802,C0206735
metformin,CHEMBL1431,Veliparib,CHEMBL506871,A375,C3802,C0206735
metformin,CHEMBL1431,Veliparib,CHEMBL506871,A375,C3802,C0206735
metformin,CHEMBL1431,MK-1775,CHEMBL1976040,A375,C3802,C0206735
metformin,CHEMBL1431,MK-1775,CHEMBL1976040,A375,C3802,C0206735
metformin,CHEMBL1431,MK-1775,CHEMBL1976040,A375,C3802,C0206735
metformin,CHEMBL1431,MK-1775,CHEMBL1976040,A375,C3802,C0206735
metformin,CHEMBL1431,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
metformin,CHEMBL1431,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
metformin,CHEMBL1431,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
metformin,CHEMBL1431,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
metformin,CHEMBL1431,Bortezomib,CHEMBL325041,A375,C3802,C0206735
metformin,CHEMBL1431,Bortezomib,CHEMBL325041,A375,C3802,C0206735
metformin,CHEMBL1431,Bortezomib,CHEMBL325041,A375,C3802,C0206735
metformin,CHEMBL1431,Bortezomib,CHEMBL325041,A375,C3802,C0206735
metformin,CHEMBL1431,Dasatinib,CHEMBL1421,A375,C3802,C0206735
metformin,CHEMBL1431,Dasatinib,CHEMBL1421,A375,C3802,C0206735
metformin,CHEMBL1431,Dasatinib,CHEMBL1421,A375,C3802,C0206735
metformin,CHEMBL1431,Dasatinib,CHEMBL1421,A375,C3802,C0206735
metformin,CHEMBL1431,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
metformin,CHEMBL1431,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
metformin,CHEMBL1431,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
metformin,CHEMBL1431,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
metformin,CHEMBL1431,Erlotinib,CHEMBL553,A375,C3802,C0206735
metformin,CHEMBL1431,Erlotinib,CHEMBL553,A375,C3802,C0206735
metformin,CHEMBL1431,Erlotinib,CHEMBL553,A375,C3802,C0206735
metformin,CHEMBL1431,Erlotinib,CHEMBL553,A375,C3802,C0206735
metformin,CHEMBL1431,geldanamycin,CHEMBL278315,A375,C3802,C0206735
metformin,CHEMBL1431,geldanamycin,CHEMBL278315,A375,C3802,C0206735
metformin,CHEMBL1431,geldanamycin,CHEMBL278315,A375,C3802,C0206735
metformin,CHEMBL1431,geldanamycin,CHEMBL278315,A375,C3802,C0206735
metformin,CHEMBL1431,Lapatinib,CHEMBL554,A375,C3802,C0206735
metformin,CHEMBL1431,Lapatinib,CHEMBL554,A375,C3802,C0206735
metformin,CHEMBL1431,Lapatinib,CHEMBL554,A375,C3802,C0206735
metformin,CHEMBL1431,Lapatinib,CHEMBL554,A375,C3802,C0206735
metformin,CHEMBL1431,MK-2206,CHEMBL1079175,A375,C3802,C0206735
metformin,CHEMBL1431,MK-2206,CHEMBL1079175,A375,C3802,C0206735
metformin,CHEMBL1431,MK-2206,CHEMBL1079175,A375,C3802,C0206735
metformin,CHEMBL1431,MK-2206,CHEMBL1079175,A375,C3802,C0206735
metformin,CHEMBL1431,391210-10-9,CHEMBL507361,A375,C3802,C0206735
metformin,CHEMBL1431,391210-10-9,CHEMBL507361,A375,C3802,C0206735
metformin,CHEMBL1431,391210-10-9,CHEMBL507361,A375,C3802,C0206735
metformin,CHEMBL1431,391210-10-9,CHEMBL507361,A375,C3802,C0206735
metformin,CHEMBL1431,Sorafenib,CHEMBL1336,A375,C3802,C0206735
metformin,CHEMBL1431,Sorafenib,CHEMBL1336,A375,C3802,C0206735
metformin,CHEMBL1431,Sorafenib,CHEMBL1336,A375,C3802,C0206735
metformin,CHEMBL1431,Sorafenib,CHEMBL1336,A375,C3802,C0206735
metformin,CHEMBL1431,Sunitinib,CHEMBL535,A375,C3802,C0206735
metformin,CHEMBL1431,Sunitinib,CHEMBL535,A375,C3802,C0206735
metformin,CHEMBL1431,Sunitinib,CHEMBL535,A375,C3802,C0206735
metformin,CHEMBL1431,Sunitinib,CHEMBL535,A375,C3802,C0206735
metformin,CHEMBL1431,temozolomide,CHEMBL810,A375,C3802,C0206735
metformin,CHEMBL1431,temozolomide,CHEMBL810,A375,C3802,C0206735
metformin,CHEMBL1431,temozolomide,CHEMBL810,A375,C3802,C0206735
metformin,CHEMBL1431,temozolomide,CHEMBL810,A375,C3802,C0206735
metformin,CHEMBL1431,Vorinostat,CHEMBL98,A375,C3802,C0206735
metformin,CHEMBL1431,Vorinostat,CHEMBL98,A375,C3802,C0206735
metformin,CHEMBL1431,Vorinostat,CHEMBL98,A375,C3802,C0206735
metformin,CHEMBL1431,Vorinostat,CHEMBL98,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Veliparib,CHEMBL506871,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Veliparib,CHEMBL506871,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Veliparib,CHEMBL506871,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Veliparib,CHEMBL506871,A375,C3802,C0206735
MK-2206,CHEMBL1079175,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
MK-2206,CHEMBL1079175,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
MK-2206,CHEMBL1079175,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
MK-2206,CHEMBL1079175,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Bortezomib,CHEMBL325041,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Bortezomib,CHEMBL325041,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Bortezomib,CHEMBL325041,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Bortezomib,CHEMBL325041,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dasatinib,CHEMBL1421,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dasatinib,CHEMBL1421,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dasatinib,CHEMBL1421,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dasatinib,CHEMBL1421,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Erlotinib,CHEMBL553,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Erlotinib,CHEMBL553,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Erlotinib,CHEMBL553,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Erlotinib,CHEMBL553,A375,C3802,C0206735
MK-2206,CHEMBL1079175,geldanamycin,CHEMBL278315,A375,C3802,C0206735
MK-2206,CHEMBL1079175,geldanamycin,CHEMBL278315,A375,C3802,C0206735
MK-2206,CHEMBL1079175,geldanamycin,CHEMBL278315,A375,C3802,C0206735
MK-2206,CHEMBL1079175,geldanamycin,CHEMBL278315,A375,C3802,C0206735
MK-2206,CHEMBL1079175,391210-10-9,CHEMBL507361,A375,C3802,C0206735
MK-2206,CHEMBL1079175,391210-10-9,CHEMBL507361,A375,C3802,C0206735
MK-2206,CHEMBL1079175,391210-10-9,CHEMBL507361,A375,C3802,C0206735
MK-2206,CHEMBL1079175,391210-10-9,CHEMBL507361,A375,C3802,C0206735
MK-2206,CHEMBL1079175,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
MK-2206,CHEMBL1079175,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
MK-2206,CHEMBL1079175,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
MK-2206,CHEMBL1079175,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Sorafenib,CHEMBL1336,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Sorafenib,CHEMBL1336,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Sorafenib,CHEMBL1336,A375,C3802,C0206735
MK-2206,CHEMBL1079175,Sorafenib,CHEMBL1336,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Veliparib,CHEMBL506871,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Veliparib,CHEMBL506871,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Veliparib,CHEMBL506871,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Veliparib,CHEMBL506871,A375,C3802,C0206735
391210-10-9,CHEMBL507361,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
391210-10-9,CHEMBL507361,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
391210-10-9,CHEMBL507361,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
391210-10-9,CHEMBL507361,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Bortezomib,CHEMBL325041,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Bortezomib,CHEMBL325041,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Bortezomib,CHEMBL325041,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Bortezomib,CHEMBL325041,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dasatinib,CHEMBL1421,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dasatinib,CHEMBL1421,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dasatinib,CHEMBL1421,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dasatinib,CHEMBL1421,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
391210-10-9,CHEMBL507361,geldanamycin,CHEMBL278315,A375,C3802,C0206735
391210-10-9,CHEMBL507361,geldanamycin,CHEMBL278315,A375,C3802,C0206735
391210-10-9,CHEMBL507361,geldanamycin,CHEMBL278315,A375,C3802,C0206735
391210-10-9,CHEMBL507361,geldanamycin,CHEMBL278315,A375,C3802,C0206735
391210-10-9,CHEMBL507361,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
391210-10-9,CHEMBL507361,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
391210-10-9,CHEMBL507361,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
391210-10-9,CHEMBL507361,7-Ethyl-10-hydroxycamptothecin,CHEMBL837,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Sorafenib,CHEMBL1336,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Sorafenib,CHEMBL1336,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Sorafenib,CHEMBL1336,A375,C3802,C0206735
391210-10-9,CHEMBL507361,Sorafenib,CHEMBL1336,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Sorafenib,CHEMBL1336,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Sorafenib,CHEMBL1336,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Sorafenib,CHEMBL1336,A375,C3802,C0206735
7-Ethyl-10-hydroxycamptothecin,CHEMBL837,Sorafenib,CHEMBL1336,A375,C3802,C0206735
Sorafenib,CHEMBL1336,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Sorafenib,CHEMBL1336,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Sorafenib,CHEMBL1336,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Sorafenib,CHEMBL1336,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Sunitinib,CHEMBL535,Veliparib,CHEMBL506871,A375,C3802,C0206735
Sunitinib,CHEMBL535,Veliparib,CHEMBL506871,A375,C3802,C0206735
Sunitinib,CHEMBL535,Veliparib,CHEMBL506871,A375,C3802,C0206735
Sunitinib,CHEMBL535,Veliparib,CHEMBL506871,A375,C3802,C0206735
Sunitinib,CHEMBL535,MK-1775,CHEMBL1976040,A375,C3802,C0206735
Sunitinib,CHEMBL535,MK-1775,CHEMBL1976040,A375,C3802,C0206735
Sunitinib,CHEMBL535,MK-1775,CHEMBL1976040,A375,C3802,C0206735
Sunitinib,CHEMBL535,MK-1775,CHEMBL1976040,A375,C3802,C0206735
Sunitinib,CHEMBL535,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Sunitinib,CHEMBL535,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Sunitinib,CHEMBL535,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Sunitinib,CHEMBL535,915019-65-7,CHEMBL1879463,A375,C3802,C0206735
Sunitinib,CHEMBL535,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Sunitinib,CHEMBL535,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Sunitinib,CHEMBL535,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Sunitinib,CHEMBL535,Bortezomib,CHEMBL325041,A375,C3802,C0206735
Sunitinib,CHEMBL535,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Sunitinib,CHEMBL535,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Sunitinib,CHEMBL535,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Sunitinib,CHEMBL535,Dasatinib,CHEMBL1421,A375,C3802,C0206735
Sunitinib,CHEMBL535,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
Sunitinib,CHEMBL535,Dinaciclib,CHEMBL2103840,A375,C3802,C0206735
